sourceCode,targetCode,mappingType,ratio,description
36020670,36020670,UNCHANGED,1.0,
36020680,36020680,UNCHANGED,1.0,
36020690,36020690,UNCHANGED,1.0,
11020600,11020600,UNCHANGED,1.0,
11150510,11150510,UNCHANGED,1.0,
36020700,36020700,UNCHANGED,1.0,
36030110,36030110,UNCHANGED,1.0,
36030310,36030310,UNCHANGED,1.0,
36030320,36030320,UNCHANGED,1.0,
36030330,36030330,UNCHANGED,1.0,
36030340,36030340,UNCHANGED,1.0,
36030350,36030350,UNCHANGED,1.0,
11150520,11150520,UNCHANGED,1.0,
36030360,36030360,UNCHANGED,1.0,
36030370,36030370,UNCHANGED,1.0,
36030380,36030380,UNCHANGED,1.0,
36030390,36030390,UNCHANGED,1.0,
36030400,36030400,UNCHANGED,1.0,
36030510,36030510,UNCHANGED,1.0,
36030540,36030540,UNCHANGED,1.0,
36030550,36030550,UNCHANGED,1.0,
36030560,36030560,UNCHANGED,1.0,
36030570,36030570,UNCHANGED,1.0,
11150530,11150530,UNCHANGED,1.0,
36030580,36030580,UNCHANGED,1.0,
36030590,36030590,UNCHANGED,1.0,
36030600,36030600,UNCHANGED,1.0,
36030610,36030610,UNCHANGED,1.0,
36030620,36030620,UNCHANGED,1.0,
36030630,36030630,UNCHANGED,1.0,
36030660,36030660,UNCHANGED,1.0,
36030670,36030670,UNCHANGED,1.0,
11150540,11150540,UNCHANGED,1.0,
36040110,36040110,UNCHANGED,1.0,
36040310,36040310,UNCHANGED,1.0,
36040320,36040320,UNCHANGED,1.0,
36040330,36040330,UNCHANGED,1.0,
36040340,36040340,UNCHANGED,1.0,
36040350,36040350,UNCHANGED,1.0,
36040360,36040360,UNCHANGED,1.0,
36040370,36040370,UNCHANGED,1.0,
36040380,36040380,UNCHANGED,1.0,
36040390,36040390,UNCHANGED,1.0,
11150710,11150710,UNCHANGED,1.0,
36040400,36040400,UNCHANGED,1.0,
36040410,36040410,UNCHANGED,1.0,
36040420,36040420,UNCHANGED,1.0,
36040510,36040510,UNCHANGED,1.0,
36040520,36040520,UNCHANGED,1.0,
36040540,36040540,UNCHANGED,1.0,
36040550,36040550,UNCHANGED,1.0,
36040580,36040580,UNCHANGED,1.0,
36040600,36040600,UNCHANGED,1.0,
36040610,36040610,UNCHANGED,1.0,
36060110,36060110,UNCHANGED,1.0,
36060310,36060310,UNCHANGED,1.0,
36060320,36060320,UNCHANGED,1.0,
36060330,36060330,UNCHANGED,1.0,
36060340,36060340,UNCHANGED,1.0,
36060350,36060350,UNCHANGED,1.0,
36060360,36060360,UNCHANGED,1.0,
36060510,36060510,UNCHANGED,1.0,
11150570,11150570,UNCHANGED,1.0,
36060530,36060530,UNCHANGED,1.0,
36060540,36060540,UNCHANGED,1.0,
36060550,36060550,UNCHANGED,1.0,
36060560,36060560,UNCHANGED,1.0,
36510110,36510110,UNCHANGED,1.0,
36510310,36510310,UNCHANGED,1.0,
36510320,36510320,UNCHANGED,1.0,
36510420,36510420,UNCHANGED,1.0,
11150580,11150580,UNCHANGED,1.0,
36510340,36510340,UNCHANGED,1.0,
36510350,36510350,UNCHANGED,1.0,
36510360,36510360,UNCHANGED,1.0,
36510370,36510370,UNCHANGED,1.0,
36510380,36510380,UNCHANGED,1.0,
36510390,36510390,UNCHANGED,1.0,
36510400,36510400,UNCHANGED,1.0,
36510410,36510410,UNCHANGED,1.0,
11150590,11150590,UNCHANGED,1.0,
36520110,36520110,UNCHANGED,1.0,
36520310,36520310,UNCHANGED,1.0,
36520320,36520320,UNCHANGED,1.0,
36520330,36520330,UNCHANGED,1.0,
36520340,36520340,UNCHANGED,1.0,
36520350,36520350,UNCHANGED,1.0,
36520360,36520360,UNCHANGED,1.0,
36520370,36520370,UNCHANGED,1.0,
36520380,36520380,UNCHANGED,1.0,
36520390,36520390,UNCHANGED,1.0,
11150600,11150600,UNCHANGED,1.0,
36520400,36520400,UNCHANGED,1.0,
36530110,36530110,UNCHANGED,1.0,
36530310,36530310,UNCHANGED,1.0,
36530320,36530320,UNCHANGED,1.0,
36530330,36530330,UNCHANGED,1.0,
36530340,36530340,UNCHANGED,1.0,
36530350,36530350,UNCHANGED,1.0,
36530360,36530360,UNCHANGED,1.0,
11020650,11020650,UNCHANGED,1.0,
11150610,11150610,UNCHANGED,1.0,
36530370,36530370,UNCHANGED,1.0,
36550110,36550110,UNCHANGED,1.0,
36550120,36550120,UNCHANGED,1.0,
36550310,36550310,UNCHANGED,1.0,
36550320,36550320,UNCHANGED,1.0,
36550330,36550330,UNCHANGED,1.0,
36550340,36550340,UNCHANGED,1.0,
36550350,36550350,UNCHANGED,1.0,
11150620,11150620,UNCHANGED,1.0,
36550360,36550360,UNCHANGED,1.0,
36550370,36550370,UNCHANGED,1.0,
36550380,36550380,UNCHANGED,1.0,
36550390,36550390,UNCHANGED,1.0,
36550400,36550400,UNCHANGED,1.0,
36550410,36550410,UNCHANGED,1.0,
36550420,36550420,UNCHANGED,1.0,
36550430,36550430,UNCHANGED,1.0,
36550440,36550440,UNCHANGED,1.0,
11150630,11150630,UNCHANGED,1.0,
36560110,36560110,UNCHANGED,1.0,
36560120,36560120,UNCHANGED,1.0,
36560310,36560310,UNCHANGED,1.0,
36560320,36560320,UNCHANGED,1.0,
36560330,36560330,UNCHANGED,1.0,
36560340,36560340,UNCHANGED,1.0,
36560350,36560350,UNCHANGED,1.0,
36560360,36560360,UNCHANGED,1.0,
36560370,36560370,UNCHANGED,1.0,
11150640,11150640,UNCHANGED,1.0,
36560380,36560380,UNCHANGED,1.0,
36560390,36560390,UNCHANGED,1.0,
36560400,36560400,UNCHANGED,1.0,
36570111,36570111,UNCHANGED,1.0,
36570310,36570310,UNCHANGED,1.0,
36570320,36570320,UNCHANGED,1.0,
36570330,36570330,UNCHANGED,1.0,
36570340,36570340,UNCHANGED,1.0,
11150650,11150650,UNCHANGED,1.0,
36570350,36570350,UNCHANGED,1.0,
36570360,36570360,UNCHANGED,1.0,
36570370,36570370,UNCHANGED,1.0,
36570380,36570380,UNCHANGED,1.0,
36570430,36570430,UNCHANGED,1.0,
36570400,36570400,UNCHANGED,1.0,
36570440,36570440,UNCHANGED,1.0,
36570420,36570420,UNCHANGED,1.0,
11150660,11150660,UNCHANGED,1.0,
36580110,36580110,UNCHANGED,1.0,
36580120,36580120,UNCHANGED,1.0,
36580130,36580130,UNCHANGED,1.0,
36580310,36580310,UNCHANGED,1.0,
36580320,36580320,UNCHANGED,1.0,
36580330,36580330,UNCHANGED,1.0,
36580340,36580340,UNCHANGED,1.0,
36580350,36580350,UNCHANGED,1.0,
36580360,36580360,UNCHANGED,1.0,
36580370,36580370,UNCHANGED,1.0,
11150720,11150720,UNCHANGED,1.0,
36590110,36590110,UNCHANGED,1.0,
36590310,36590310,UNCHANGED,1.0,
36590320,36590320,UNCHANGED,1.0,
36590330,36590330,UNCHANGED,1.0,
36590340,36590340,UNCHANGED,1.0,
36590350,36590350,UNCHANGED,1.0,
36590360,36590360,UNCHANGED,1.0,
36590370,36590370,UNCHANGED,1.0,
36590380,36590380,UNCHANGED,1.0,
36590390,36590390,UNCHANGED,1.0,
36590400,36590400,UNCHANGED,1.0,
36600110,36600110,UNCHANGED,1.0,
36600310,36600310,UNCHANGED,1.0,
36600320,36600320,UNCHANGED,1.0,
36600330,36600330,UNCHANGED,1.0,
36600340,36600340,UNCHANGED,1.0,
11150690,11150690,UNCHANGED,1.0,
36600350,36600350,UNCHANGED,1.0,
36600360,36600360,UNCHANGED,1.0,
36600370,36600370,UNCHANGED,1.0,
36600380,36600380,UNCHANGED,1.0,
36600390,36600390,UNCHANGED,1.0,
36600400,36600400,UNCHANGED,1.0,
36600410,36600410,UNCHANGED,1.0,
36600420,36600420,UNCHANGED,1.0,
36600430,36600430,UNCHANGED,1.0,
11150700,11150700,UNCHANGED,1.0,
36610110,36610110,UNCHANGED,1.0,
36610120,36610120,UNCHANGED,1.0,
36610310,36610310,UNCHANGED,1.0,
36610320,36610320,UNCHANGED,1.0,
36610330,36610330,UNCHANGED,1.0,
36610340,36610340,UNCHANGED,1.0,
36610350,36610350,UNCHANGED,1.0,
36610360,36610360,UNCHANGED,1.0,
36610370,36610370,UNCHANGED,1.0,
11020670,11020670,UNCHANGED,1.0,
36610380,36610380,UNCHANGED,1.0,
36610390,36610390,UNCHANGED,1.0,
36620110,36620110,UNCHANGED,1.0,
36620120,36620120,UNCHANGED,1.0,
36620130,36620130,UNCHANGED,1.0,
36620320,36620320,UNCHANGED,1.0,
36620330,36620330,UNCHANGED,1.0,
36620340,36620340,UNCHANGED,1.0,
36620350,36620350,UNCHANGED,1.0,
36620360,36620360,UNCHANGED,1.0,
36620370,36620370,UNCHANGED,1.0,
36630110,36630110,UNCHANGED,1.0,
36630310,36630310,UNCHANGED,1.0,
36630320,36630320,UNCHANGED,1.0,
36630330,36630330,UNCHANGED,1.0,
36630340,36630340,UNCHANGED,1.0,
11160510,11160510,UNCHANGED,1.0,
36630350,36630350,UNCHANGED,1.0,
36630360,36630360,UNCHANGED,1.0,
36630370,36630370,UNCHANGED,1.0,
36630380,36630380,UNCHANGED,1.0,
36640110,36640110,UNCHANGED,1.0,
36640120,36640120,UNCHANGED,1.0,
36640130,36640130,UNCHANGED,1.0,
36640310,36640310,UNCHANGED,1.0,
11160520,11160520,UNCHANGED,1.0,
36640320,36640320,UNCHANGED,1.0,
36640330,36640330,UNCHANGED,1.0,
36640340,36640340,UNCHANGED,1.0,
36640350,36640350,UNCHANGED,1.0,
36640360,36640360,UNCHANGED,1.0,
36640370,36640370,UNCHANGED,1.0,
36640380,36640380,UNCHANGED,1.0,
36650110,36650110,UNCHANGED,1.0,
11160530,11160530,UNCHANGED,1.0,
36650310,36650310,UNCHANGED,1.0,
36650320,36650320,UNCHANGED,1.0,
36650330,36650330,UNCHANGED,1.0,
36650340,36650340,UNCHANGED,1.0,
36650350,36650350,UNCHANGED,1.0,
36650360,36650360,UNCHANGED,1.0,
36650370,36650370,UNCHANGED,1.0,
36650380,36650380,UNCHANGED,1.0,
36650390,36650390,UNCHANGED,1.0,
36650400,36650400,UNCHANGED,1.0,
11160540,11160540,UNCHANGED,1.0,
36660110,36660110,UNCHANGED,1.0,
36660120,36660120,UNCHANGED,1.0,
36660130,36660130,UNCHANGED,1.0,
36660310,36660310,UNCHANGED,1.0,
36660320,36660320,UNCHANGED,1.0,
36660330,36660330,UNCHANGED,1.0,
36660340,36660340,UNCHANGED,1.0,
36660350,36660350,UNCHANGED,1.0,
11160550,11160550,UNCHANGED,1.0,
36660360,36660360,UNCHANGED,1.0,
36660370,36660370,UNCHANGED,1.0,
36660380,36660380,UNCHANGED,1.0,
36660390,36660390,UNCHANGED,1.0,
36670110,36670110,UNCHANGED,1.0,
36670310,36670310,UNCHANGED,1.0,
36670320,36670320,UNCHANGED,1.0,
36670330,36670330,UNCHANGED,1.0,
11160730,11160730,UNCHANGED,1.0,
36670340,36670340,UNCHANGED,1.0,
36670350,36670350,UNCHANGED,1.0,
36670360,36670360,UNCHANGED,1.0,
36680110,36680110,UNCHANGED,1.0,
36680120,36680120,UNCHANGED,1.0,
36680310,36680310,UNCHANGED,1.0,
36680320,36680320,UNCHANGED,1.0,
36680330,36680330,UNCHANGED,1.0,
36680340,36680340,UNCHANGED,1.0,
36680350,36680350,UNCHANGED,1.0,
36680360,36680360,UNCHANGED,1.0,
36680370,36680370,UNCHANGED,1.0,
36680380,36680380,UNCHANGED,1.0,
36680390,36680390,UNCHANGED,1.0,
36680400,36680400,UNCHANGED,1.0,
36680410,36680410,UNCHANGED,1.0,
36680420,36680420,UNCHANGED,1.0,
11160570,11160570,UNCHANGED,1.0,
37011110,37011110,UNCHANGED,1.0,
37011120,37011120,UNCHANGED,1.0,
37011130,37011130,UNCHANGED,1.0,
37011310,37011310,UNCHANGED,1.0,
37011320,37011320,UNCHANGED,1.0,
37011330,37011330,UNCHANGED,1.0,
11020680,11020680,UNCHANGED,1.0,
11160580,11160580,UNCHANGED,1.0,
37011350,37011350,UNCHANGED,1.0,
37011600,37011600,UNCHANGED,1.0,
37011610,37011610,UNCHANGED,1.0,
37011550,37011550,UNCHANGED,1.0,
37011560,37011560,UNCHANGED,1.0,
37011570,37011570,UNCHANGED,1.0,
37011580,37011580,UNCHANGED,1.0,
37011590,37011590,UNCHANGED,1.0,
11160590,11160590,UNCHANGED,1.0,
37012110,37012110,UNCHANGED,1.0,
37012310,37012310,UNCHANGED,1.0,
37012320,37012320,UNCHANGED,1.0,
37012330,37012330,UNCHANGED,1.0,
37012340,37012340,UNCHANGED,1.0,
37012350,37012350,UNCHANGED,1.0,
37012360,37012360,UNCHANGED,1.0,
37012670,37012670,UNCHANGED,1.0,
11160740,11160740,UNCHANGED,1.0,
37012580,37012580,UNCHANGED,1.0,
37012680,37012680,UNCHANGED,1.0,
37012610,37012610,UNCHANGED,1.0,
37012630,37012630,UNCHANGED,1.0,
37012640,37012640,UNCHANGED,1.0,
37012650,37012650,UNCHANGED,1.0,
37012660,37012660,UNCHANGED,1.0,
37020110,37020110,UNCHANGED,1.0,
37020120,37020120,UNCHANGED,1.0,
37020130,37020130,UNCHANGED,1.0,
37020140,37020140,UNCHANGED,1.0,
37020390,37020390,UNCHANGED,1.0,
37020320,37020320,UNCHANGED,1.0,
37020330,37020330,UNCHANGED,1.0,
37020340,37020340,UNCHANGED,1.0,
37020350,37020350,UNCHANGED,1.0,
11160610,11160610,UNCHANGED,1.0,
37020360,37020360,UNCHANGED,1.0,
37020370,37020370,UNCHANGED,1.0,
37020380,37020380,UNCHANGED,1.0,
37020510,37020510,UNCHANGED,1.0,
37020680,37020680,UNCHANGED,1.0,
37020550,37020550,UNCHANGED,1.0,
37020690,37020690,UNCHANGED,1.0,
37020580,37020580,UNCHANGED,1.0,
11160630,11160630,UNCHANGED,1.0,
37020590,37020590,UNCHANGED,1.0,
37020620,37020620,UNCHANGED,1.0,
37020630,37020630,UNCHANGED,1.0,
37020640,37020640,UNCHANGED,1.0,
37020660,37020660,UNCHANGED,1.0,
37020670,37020670,UNCHANGED,1.0,
37030110,37030110,UNCHANGED,1.0,
37030310,37030310,UNCHANGED,1.0,
11160640,11160751,RENAMED,1.0,코드변경 11160640→11160751
37030320,37030320,UNCHANGED,1.0,
37030330,37030330,UNCHANGED,1.0,
37030340,37030340,UNCHANGED,1.0,
37030350,37030350,UNCHANGED,1.0,
37030360,37030360,UNCHANGED,1.0,
37030370,37030370,UNCHANGED,1.0,
37030380,37030380,UNCHANGED,1.0,
37030390,37030390,UNCHANGED,1.0,
37030400,37030400,UNCHANGED,1.0,
37030410,37030410,UNCHANGED,1.0,
11160650,11160650,UNCHANGED,1.0,
37030420,37030420,UNCHANGED,1.0,
37030430,37030430,UNCHANGED,1.0,
37030440,37030440,UNCHANGED,1.0,
37030600,37030600,UNCHANGED,1.0,
37030610,37030610,UNCHANGED,1.0,
37030550,37030550,UNCHANGED,1.0,
37030560,37030560,UNCHANGED,1.0,
37030580,37030580,UNCHANGED,1.0,
11160660,11160660,UNCHANGED,1.0,
37030590,37030590,UNCHANGED,1.0,
37030620,37030620,UNCHANGED,1.0,
37040110,37040110,UNCHANGED,1.0,
37040310,37040310,UNCHANGED,1.0,
37040320,37040320,UNCHANGED,1.0,
37040330,37040330,UNCHANGED,1.0,
37040340,37040340,UNCHANGED,1.0,
37040350,37040350,UNCHANGED,1.0,
11160670,11160670,UNCHANGED,1.0,
37040360,37040360,UNCHANGED,1.0,
37040370,37040370,UNCHANGED,1.0,
37040380,37040380,UNCHANGED,1.0,
37040390,37040390,UNCHANGED,1.0,
37040400,37040400,UNCHANGED,1.0,
37040410,37040410,UNCHANGED,1.0,
37040420,37040420,UNCHANGED,1.0,
37040430,37040430,UNCHANGED,1.0,
37040510,37040510,UNCHANGED,1.0,
37040520,37040520,UNCHANGED,1.0,
11020690,11020690,UNCHANGED,1.0,
11160690,11160690,UNCHANGED,1.0,
37040540,37040540,UNCHANGED,1.0,
37040620,37040620,UNCHANGED,1.0,
37040560,37040560,UNCHANGED,1.0,
37040580,37040580,UNCHANGED,1.0,
37040590,37040590,UNCHANGED,1.0,
37040600,37040600,UNCHANGED,1.0,
37040610,37040610,UNCHANGED,1.0,
37040630,37040630,UNCHANGED,1.0,
11160700,11160700,UNCHANGED,1.0,
37050110,37050110,UNCHANGED,1.0,
37050120,37050120,UNCHANGED,1.0,
37050310,37050310,UNCHANGED,1.0,
37050320,37050320,UNCHANGED,1.0,
37050330,37050330,UNCHANGED,1.0,
37050340,37050340,UNCHANGED,1.0,
37050130,37050130,UNCHANGED,1.0,
37050360,37050360,UNCHANGED,1.0,
37050510,37050510,UNCHANGED,1.0,
37050750,37050750,UNCHANGED,1.0,
11160710,11160710,UNCHANGED,1.0,
37050750,37050750,UNCHANGED,1.0,
37050550,37050550,UNCHANGED,1.0,
37050560,37050560,UNCHANGED,1.0,
37050570,37050570,UNCHANGED,1.0,
37050590,37050590,UNCHANGED,1.0,
37050600,37050600,UNCHANGED,1.0,
37050610,37050610,UNCHANGED,1.0,
37050620,37050620,UNCHANGED,1.0,
11160720,11160761,RENAMED,1.0,코드변경 11160720→11160761
37050730,37050730,UNCHANGED,1.0,
37050730,37050730,UNCHANGED,1.0,
37050740,37050740,UNCHANGED,1.0,
37050660,37050660,UNCHANGED,1.0,
37050670,37050670,UNCHANGED,1.0,
37050690,37050690,UNCHANGED,1.0,
37050700,37050700,UNCHANGED,1.0,
37050710,37050710,UNCHANGED,1.0,
37050720,37050720,UNCHANGED,1.0,
37060110,37060110,UNCHANGED,1.0,
37060310,37060310,UNCHANGED,1.0,
37060320,37060320,UNCHANGED,1.0,
37060330,37060330,UNCHANGED,1.0,
37060340,37060340,UNCHANGED,1.0,
37060350,37060350,UNCHANGED,1.0,
37060360,37060360,UNCHANGED,1.0,
37060370,37060370,UNCHANGED,1.0,
37060380,37060380,UNCHANGED,1.0,
37060390,37060390,UNCHANGED,1.0,
37060510,37060510,UNCHANGED,1.0,
37060530,37060530,UNCHANGED,1.0,
37060550,37060550,UNCHANGED,1.0,
37060580,37060580,UNCHANGED,1.0,
37060590,37060590,UNCHANGED,1.0,
37060600,37060600,UNCHANGED,1.0,
37060610,37060610,UNCHANGED,1.0,
37060620,37060620,UNCHANGED,1.0,
11170510,11170510,UNCHANGED,1.0,
37060630,37060630,UNCHANGED,1.0,
37070110,37070110,UNCHANGED,1.0,
37070310,37070310,UNCHANGED,1.0,
37070320,37070320,UNCHANGED,1.0,
37070330,37070330,UNCHANGED,1.0,
37070340,37070340,UNCHANGED,1.0,
37070350,37070350,UNCHANGED,1.0,
37070360,37070360,UNCHANGED,1.0,
11170520,11170520,UNCHANGED,1.0,
37070370,37070370,UNCHANGED,1.0,
37070380,37070380,UNCHANGED,1.0,
37070390,37070390,UNCHANGED,1.0,
37070400,37070400,UNCHANGED,1.0,
37070510,37070510,UNCHANGED,1.0,
37070520,37070520,UNCHANGED,1.0,
37070530,37070530,UNCHANGED,1.0,
37070540,37070540,UNCHANGED,1.0,
37070550,37070550,UNCHANGED,1.0,
11170710,11170710,UNCHANGED,1.0,
37080110,37080110,UNCHANGED,1.0,
37080480,37080480,UNCHANGED,1.0,
37080320,37080320,UNCHANGED,1.0,
37080330,37080330,UNCHANGED,1.0,
37080340,37080340,UNCHANGED,1.0,
37080350,37080350,UNCHANGED,1.0,
37080360,37080360,UNCHANGED,1.0,
37080370,37080370,UNCHANGED,1.0,
37080380,37080380,UNCHANGED,1.0,
37080390,37080390,UNCHANGED,1.0,
37080400,37080400,UNCHANGED,1.0,
37080410,37080410,UNCHANGED,1.0,
37080420,37080420,UNCHANGED,1.0,
37080430,37080430,UNCHANGED,1.0,
37080440,37080440,UNCHANGED,1.0,
37080450,37080450,UNCHANGED,1.0,
37080460,37080460,UNCHANGED,1.0,
37080470,37080470,UNCHANGED,1.0,
37080520,37080520,UNCHANGED,1.0,
11020700,11020700,UNCHANGED,1.0,
11170540,11170540,UNCHANGED,1.0,
37080530,37080530,UNCHANGED,1.0,
37080540,37080540,UNCHANGED,1.0,
37080550,37080550,UNCHANGED,1.0,
37080560,37080560,UNCHANGED,1.0,
37080570,37080570,UNCHANGED,1.0,
37090110,37090110,UNCHANGED,1.0,
37090120,37090120,UNCHANGED,1.0,
37090310,37090310,UNCHANGED,1.0,
11170550,11170550,UNCHANGED,1.0,
37090320,37090320,UNCHANGED,1.0,
37090330,37090330,UNCHANGED,1.0,
37090340,37090340,UNCHANGED,1.0,
37090350,37090350,UNCHANGED,1.0,
37090360,37090360,UNCHANGED,1.0,
37090370,37090370,UNCHANGED,1.0,
37090570,37090570,UNCHANGED,1.0,
37090580,37090580,UNCHANGED,1.0,
37090590,37090590,UNCHANGED,1.0,
37090600,37090600,UNCHANGED,1.0,
37090610,37090610,UNCHANGED,1.0,
37100110,37100110,UNCHANGED,1.0,
37100120,37100120,UNCHANGED,1.0,
37100310,37100310,UNCHANGED,1.0,
37100320,37100320,UNCHANGED,1.0,
37100330,37100330,UNCHANGED,1.0,
37100340,37100340,UNCHANGED,1.0,
37100130,37100130,UNCHANGED,1.0,
11170560,11170560,UNCHANGED,1.0,
37100360,37100360,UNCHANGED,1.0,
37100510,37100510,UNCHANGED,1.0,
37100520,37100520,UNCHANGED,1.0,
37100530,37100530,UNCHANGED,1.0,
37100570,37100570,UNCHANGED,1.0,
37100540,37100540,UNCHANGED,1.0,
37100550,37100550,UNCHANGED,1.0,
37100560,37100560,UNCHANGED,1.0,
11170700,11170700,UNCHANGED,1.0,
22520111,22520111,UNCHANGED,1.0,
22520311,22520311,UNCHANGED,1.0,
22520312,22520312,UNCHANGED,1.0,
22520313,22520313,UNCHANGED,1.0,
22520314,22520314,UNCHANGED,1.0,
22520315,22520315,UNCHANGED,1.0,
22520316,22520316,UNCHANGED,1.0,
22520317,22520317,UNCHANGED,1.0,
37520110,37520110,UNCHANGED,1.0,
37520310,37520310,UNCHANGED,1.0,
37520320,37520320,UNCHANGED,1.0,
37520330,37520330,UNCHANGED,1.0,
37520340,37520340,UNCHANGED,1.0,
37520350,37520350,UNCHANGED,1.0,
37520360,37520360,UNCHANGED,1.0,
37520370,37520370,UNCHANGED,1.0,
37520380,37520380,UNCHANGED,1.0,
37520390,37520390,UNCHANGED,1.0,
11170610,11170610,UNCHANGED,1.0,
37520400,37520400,UNCHANGED,1.0,
37520410,37520410,UNCHANGED,1.0,
37520420,37520420,UNCHANGED,1.0,
37520430,37520430,UNCHANGED,1.0,
37520440,37520440,UNCHANGED,1.0,
37520450,37520450,UNCHANGED,1.0,
37520460,37520460,UNCHANGED,1.0,
37520470,37520470,UNCHANGED,1.0,
11170620,11170620,UNCHANGED,1.0,
37530110,37530110,UNCHANGED,1.0,
37530380,37530380,UNCHANGED,1.0,
37530320,37530320,UNCHANGED,1.0,
37530330,37530330,UNCHANGED,1.0,
37530340,37530340,UNCHANGED,1.0,
37530350,37530350,UNCHANGED,1.0,
37530360,37530360,UNCHANGED,1.0,
37530370,37530370,UNCHANGED,1.0,
11170720,11170720,UNCHANGED,1.0,
37540110,37540110,UNCHANGED,1.0,
37540310,37540310,UNCHANGED,1.0,
37540320,37540320,UNCHANGED,1.0,
37540330,37540330,UNCHANGED,1.0,
37540340,37540340,UNCHANGED,1.0,
37540350,37540350,UNCHANGED,1.0,
37550110,37550110,UNCHANGED,1.0,
37550310,37550310,UNCHANGED,1.0,
37550320,37550320,UNCHANGED,1.0,
37550330,37550330,UNCHANGED,1.0,
37550340,37550340,UNCHANGED,1.0,
37550350,37550350,UNCHANGED,1.0,
37550360,37550360,UNCHANGED,1.0,
37550370,37550370,UNCHANGED,1.0,
37550380,37550380,UNCHANGED,1.0,
37560110,37560110,UNCHANGED,1.0,
11020710,11020710,UNCHANGED,1.0,
11170640,11170640,UNCHANGED,1.0,
37560120,37560120,UNCHANGED,1.0,
37560310,37560310,UNCHANGED,1.0,
37560320,37560320,UNCHANGED,1.0,
37560330,37560330,UNCHANGED,1.0,
37560340,37560340,UNCHANGED,1.0,
37560350,37560350,UNCHANGED,1.0,
37560360,37560360,UNCHANGED,1.0,
37560370,37560370,UNCHANGED,1.0,
11170650,11170650,UNCHANGED,1.0,
37570120,37570120,UNCHANGED,1.0,
37570310,37570310,UNCHANGED,1.0,
37570320,37570320,UNCHANGED,1.0,
37570330,37570330,UNCHANGED,1.0,
37570340,37570340,UNCHANGED,1.0,
37570350,37570350,UNCHANGED,1.0,
37570360,37570360,UNCHANGED,1.0,
37570370,37570370,UNCHANGED,1.0,
11170670,11170670,UNCHANGED,1.0,
37580110,37580110,UNCHANGED,1.0,
37580310,37580310,UNCHANGED,1.0,
37580320,37580320,UNCHANGED,1.0,
37580330,37580330,UNCHANGED,1.0,
37580340,37580340,UNCHANGED,1.0,
37580350,37580351,REORGANIZED,1.0,금수면→금수강산면
37580360,37580360,UNCHANGED,1.0,
37580370,37580370,UNCHANGED,1.0,
37580380,37580380,UNCHANGED,1.0,
37580390,37580390,UNCHANGED,1.0,
11170730,11170730,UNCHANGED,1.0,
37590110,37590110,UNCHANGED,1.0,
37590120,37590120,UNCHANGED,1.0,
37590130,37590130,UNCHANGED,1.0,
37590310,37590310,UNCHANGED,1.0,
37590320,37590320,UNCHANGED,1.0,
37590330,37590330,UNCHANGED,1.0,
37590360,37590360,UNCHANGED,1.0,
37590370,37590370,UNCHANGED,1.0,
11170690,11170690,UNCHANGED,1.0,
37600110,37600110,UNCHANGED,1.0,
37600310,37600310,UNCHANGED,1.0,
37600420,37600420,UNCHANGED,1.0,
37600430,37600430,UNCHANGED,1.0,
37600340,37600340,UNCHANGED,1.0,
37600350,37600350,UNCHANGED,1.0,
37600360,37600121,REORGANIZED,1.0,호명면→호명읍
37600370,37600370,UNCHANGED,1.0,
37600380,37600380,UNCHANGED,1.0,
37600390,37600390,UNCHANGED,1.0,
37600400,37600400,UNCHANGED,1.0,
37600410,37600410,UNCHANGED,1.0,
37610110,37610110,UNCHANGED,1.0,
37610310,37610310,UNCHANGED,1.0,
37610320,37610320,UNCHANGED,1.0,
37610330,37610330,UNCHANGED,1.0,
37610340,37610340,UNCHANGED,1.0,
37610350,37610350,UNCHANGED,1.0,
37610360,37610360,UNCHANGED,1.0,
37610370,37610370,UNCHANGED,1.0,
37610380,37610380,UNCHANGED,1.0,
37610390,37610390,UNCHANGED,1.0,
37620110,37620110,UNCHANGED,1.0,
37620120,37620120,UNCHANGED,1.0,
11180510,11180510,UNCHANGED,1.0,
37620310,37620310,UNCHANGED,1.0,
37620390,37620390,UNCHANGED,1.0,
37620330,37620330,UNCHANGED,1.0,
37620400,37620400,UNCHANGED,1.0,
37620350,37620350,UNCHANGED,1.0,
37620360,37620360,UNCHANGED,1.0,
37620370,37620370,UNCHANGED,1.0,
37620380,37620380,UNCHANGED,1.0,
11180520,11180520,UNCHANGED,1.0,
37630110,37630110,UNCHANGED,1.0,
37630310,37630310,UNCHANGED,1.0,
37630320,37630320,UNCHANGED,1.0,
38111110,38111110,UNCHANGED,1.0,
38111310,38111310,UNCHANGED,1.0,
11180530,11180530,UNCHANGED,1.0,
38111320,38111320,UNCHANGED,1.0,
38111510,38111510,UNCHANGED,1.0,
38111520,38111520,UNCHANGED,1.0,
38111530,38111530,UNCHANGED,1.0,
38111540,38111540,UNCHANGED,1.0,
38112580,38112580,UNCHANGED,1.0,
38112510,38112510,UNCHANGED,1.0,
38112520,38112520,UNCHANGED,1.0,
11020720,11020720,UNCHANGED,1.0,
11180540,11180540,UNCHANGED,1.0,
38112530,38112530,UNCHANGED,1.0,
38112540,38112540,UNCHANGED,1.0,
38112550,38112550,UNCHANGED,1.0,
38112560,38112560,UNCHANGED,1.0,
38112570,38112570,UNCHANGED,1.0,
